full_date,year_num,quarter,month_num,month_name,region,state,city,category,sub_category,sales,profit,units,orders
2015-06-09,2015,2,6,June,South,Florida,Miami,Office Supplies,Binders,102.7200,-69.7640,8,1
2015-06-09,2015,2,6,June,South,Florida,Miami,Technology,Accessories,72.6000,-8.1675,5,1
2015-06-09,2015,2,6,June,South,Virginia,Hampton,Office Supplies,Binders,113.1000,56.5500,3,1
2015-06-09,2015,2,6,June,West,Idaho,Pocatello,Furniture,Furnishings,355.3600,92.3936,4,1
2015-06-09,2015,2,6,June,West,Idaho,Pocatello,Technology,Phones,140.3760,8.7735,3,1
2015-06-11,2015,2,6,June,South,Florida,Lakeland,Furniture,Chairs,1123.9200,-182.6370,5,1
2015-06-11,2015,2,6,June,South,Florida,Lakeland,Furniture,Furnishings,48.6720,7.3008,3,1
2015-06-11,2015,2,6,June,South,Florida,Lakeland,Office Supplies,Art,60.7680,7.5960,2,1
2015-06-11,2015,2,6,June,South,Florida,Lakeland,Office Supplies,Binders,82.3680,-66.0200,7,1
2015-06-11,2015,2,6,June,South,Florida,Lakeland,Office Supplies,Storage,1600.4320,72.9740,6,1
2015-06-11,2015,2,6,June,South,Florida,Lakeland,Technology,Phones,249.5840,31.1980,2,1
2015-06-11,2015,2,6,June,South,Louisiana,Monroe,Furniture,Furnishings,29.1600,10.7892,2,1
2015-06-11,2015,2,6,June,South,Louisiana,Monroe,Office Supplies,Art,56.3000,15.7640,2,1
2015-06-11,2015,2,6,June,South,Louisiana,Monroe,Office Supplies,Binders,36.2600,16.6796,7,1
2015-06-11,2015,2,6,June,South,Louisiana,Monroe,Office Supplies,Paper,32.4000,15.5520,5,1
2015-06-11,2015,2,6,June,South,Louisiana,Monroe,Technology,Accessories,53.7000,10.2030,6,1
2015-06-12,2015,2,6,June,Central,Indiana,Columbus,Office Supplies,Storage,24.5600,6.8768,2,1
2015-06-12,2015,2,6,June,East,Delaware,Newark,Office Supplies,Storage,29.9000,5.0830,5,1
2015-06-12,2015,2,6,June,East,Pennsylvania,Philadelphia,Furniture,Furnishings,43.2960,4.3296,2,1
2015-06-12,2015,2,6,June,East,Pennsylvania,Philadelphia,Office Supplies,Paper,20.7360,7.2576,4,1
2015-06-12,2015,2,6,June,South,Florida,West Palm Beach,Technology,Phones,55.9840,4.1988,2,1
2015-06-13,2015,2,6,June,East,Maine,Lewiston,Office Supplies,Binders,38.1000,17.3102,4,1
2015-06-13,2015,2,6,June,East,Maine,Lewiston,Technology,Accessories,67.9800,14.9556,2,1
2015-06-13,2015,2,6,June,East,Ohio,Springfield,Office Supplies,Art,3.4240,0.2996,1,1
2015-06-13,2015,2,6,June,South,Alabama,Decatur,Office Supplies,Art,24.7800,6.9384,6,1
2015-06-13,2015,2,6,June,South,Alabama,Decatur,Office Supplies,Binders,19.1400,8.8044,3,1
2015-06-13,2015,2,6,June,South,Alabama,Decatur,Office Supplies,Paper,32.4000,15.5520,5,1
2015-06-13,2015,2,6,June,South,Alabama,Decatur,Technology,Copiers,899.9700,314.9895,3,1
2015-06-13,2015,2,6,June,South,Georgia,Roswell,Office Supplies,Paper,6.4800,3.1104,1,1
2015-06-13,2015,2,6,June,West,California,Los Angeles,Office Supplies,Binders,36.6240,13.7340,3,1
2015-06-14,2015,2,6,June,East,Pennsylvania,Philadelphia,Furniture,Furnishings,51.0720,5.1072,6,1
2015-06-15,2015,2,6,June,South,Florida,Tampa,Technology,Accessories,11.6720,-0.7295,1,1
2015-06-15,2015,2,6,June,West,Arizona,Gilbert,Furniture,Furnishings,404.9600,-25.4000,10,1
2015-06-15,2015,2,6,June,West,Arizona,Gilbert,Office Supplies,Paper,9.5680,2.9900,2,1
2015-06-15,2015,2,6,June,West,Arizona,Gilbert,Office Supplies,Storage,82.3680,-19.5624,2,1
2015-06-15,2015,2,6,June,West,California,Los Angeles,Technology,Phones,225.5760,22.5576,3,1
2015-06-16,2015,2,6,June,Central,Texas,Grand Prairie,Furniture,Chairs,197.3720,-25.3764,2,1
2015-06-16,2015,2,6,June,Central,Texas,Grand Prairie,Office Supplies,Envelopes,28.7520,9.3444,3,1
2015-06-16,2015,2,6,June,Central,Texas,Grand Prairie,Office Supplies,Paper,27.2160,9.8658,3,1
2015-06-16,2015,2,6,June,East,New York,New York City,Office Supplies,Binders,3050.3760,1143.8910,3,1
2015-06-16,2015,2,6,June,East,New York,New York City,Technology,Phones,133.9800,33.4950,2,1
2015-06-16,2015,2,6,June,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,6.2080,2.1728,2,1
2015-06-18,2015,2,6,June,South,Florida,Miami,Office Supplies,Art,13.6320,3.5784,4,1
2015-06-18,2015,2,6,June,South,Tennessee,Smyrna,Furniture,Chairs,643.1360,56.2744,4,1
2015-06-18,2015,2,6,June,South,Tennessee,Smyrna,Office Supplies,Binders,6.1290,-4.4946,3,1
2015-06-18,2015,2,6,June,South,Tennessee,Smyrna,Office Supplies,Paper,20.7360,7.2576,4,1
2015-06-18,2015,2,6,June,South,Virginia,Arlington,Furniture,Furnishings,60.8400,19.4688,3,1
2015-06-18,2015,2,6,June,South,Virginia,Arlington,Office Supplies,Binders,67.6200,32.4576,4,1
2015-06-18,2015,2,6,June,South,Virginia,Arlington,Office Supplies,Storage,450.0400,58.5052,2,1
2015-06-18,2015,2,6,June,South,Virginia,Arlington,Technology,Phones,467.9700,140.3910,3,1
2015-06-18,2015,2,6,June,West,Arizona,Peoria,Furniture,Furnishings,75.3600,20.7240,5,1
2015-06-18,2015,2,6,June,West,Arizona,Peoria,Office Supplies,Binders,13.6920,-9.4304,9,1
2015-06-18,2015,2,6,June,West,Arizona,Peoria,Office Supplies,Paper,11.9520,4.3326,3,1
2015-06-18,2015,2,6,June,West,California,San Diego,Office Supplies,Art,51.9800,15.0742,2,1
2015-06-19,2015,2,6,June,Central,Texas,Dallas,Office Supplies,Binders,5.7920,-9.5568,2,1
2015-06-19,2015,2,6,June,Central,Texas,Houston,Office Supplies,Storage,228.9200,14.3075,5,1
2015-06-19,2015,2,6,June,East,Pennsylvania,Philadelphia,Office Supplies,Labels,5.9040,1.9926,2,1
2015-06-19,2015,2,6,June,West,California,Los Angeles,Furniture,Furnishings,12.5600,4.0192,2,1
2015-06-19,2015,2,6,June,West,California,Los Angeles,Office Supplies,Envelopes,186.6900,87.7443,3,1
2015-06-19,2015,2,6,June,West,California,Los Angeles,Office Supplies,Paper,6.4800,3.1104,1,1
2015-06-20,2015,2,6,June,East,Pennsylvania,Philadelphia,Technology,Accessories,319.9840,91.9954,2,1
2015-06-20,2015,2,6,June,West,California,San Francisco,Furniture,Furnishings,257.6400,100.4796,6,1
2015-06-20,2015,2,6,June,West,California,San Francisco,Technology,Phones,125.9760,47.2410,3,1
2015-06-20,2015,2,6,June,West,Colorado,Aurora,Technology,Phones,125.9440,15.7430,7,1
2015-06-21,2015,2,6,June,South,Florida,Deltona,Technology,Phones,107.9760,37.7916,3,1
2015-06-22,2015,2,6,June,Central,Illinois,Aurora,Furniture,Tables,796.4250,-525.6405,7,1
2015-06-22,2015,2,6,June,East,New York,Rochester,Office Supplies,Binders,1217.5680,456.5880,2,1
2015-06-22,2015,2,6,June,West,Utah,Layton,Office Supplies,Fasteners,4.9600,2.3312,4,1
2015-06-23,2015,2,6,June,South,Georgia,East Point,Furniture,Furnishings,27.4200,9.3228,3,1
2015-06-23,2015,2,6,June,South,Georgia,East Point,Office Supplies,Binders,165.9800,74.6910,1,1
2015-06-23,2015,2,6,June,South,Georgia,East Point,Technology,Accessories,75.0000,18.0000,3,1
2015-06-23,2015,2,6,June,West,California,Long Beach,Office Supplies,Fasteners,5.4300,1.7919,3,1
2015-06-23,2015,2,6,June,West,California,Long Beach,Technology,Phones,361.5600,28.0371,5,1
2015-06-23,2015,2,6,June,West,Washington,Olympia,Technology,Phones,201.5680,22.6764,4,1
2015-06-25,2015,2,6,June,Central,Texas,Houston,Furniture,Furnishings,75.3840,-20.7306,9,1
2015-06-25,2015,2,6,June,Central,Texas,Houston,Office Supplies,Binders,0.9840,-1.4760,2,1
2015-06-25,2015,2,6,June,Central,Texas,Houston,Office Supplies,Labels,4.6080,1.6704,2,1
2015-06-25,2015,2,6,June,Central,Texas,Houston,Office Supplies,Paper,47.9520,16.1838,3,1
2015-06-25,2015,2,6,June,East,Pennsylvania,Philadelphia,Office Supplies,Paper,31.1040,10.8864,6,1
2015-06-25,2015,2,6,June,East,Pennsylvania,Philadelphia,Office Supplies,Storage,78.2560,-17.6076,2,1
2015-06-25,2015,2,6,June,West,California,Los Angeles,Office Supplies,Art,20.9600,5.2400,2,1
2015-06-25,2015,2,6,June,West,California,Los Angeles,Office Supplies,Binders,88.7520,27.7350,3,1
2015-06-25,2015,2,6,June,West,California,Los Angeles,Office Supplies,Storage,304.2300,9.1269,3,1
2015-06-25,2015,2,6,June,West,California,San Francisco,Furniture,Furnishings,204.8500,57.3580,5,1
2015-06-26,2015,2,6,June,Central,Michigan,Taylor,Technology,Accessories,41.9000,8.7990,2,1
2015-06-26,2015,2,6,June,Central,Texas,Houston,Technology,Phones,971.8800,109.3365,3,1
2015-06-26,2015,2,6,June,East,Ohio,Lakewood,Office Supplies,Paper,43.0560,15.6078,9,1
2015-06-26,2015,2,6,June,South,Virginia,Richmond,Furniture,Chairs,332.9400,79.9056,3,1
2015-06-26,2015,2,6,June,South,Virginia,Richmond,Office Supplies,Binders,187.0000,90.1904,12,1
2015-06-26,2015,2,6,June,South,Virginia,Richmond,Office Supplies,Storage,15.4200,4.1634,1,1
2015-06-28,2015,2,6,June,East,Ohio,Troy,Furniture,Bookcases,482.9400,-376.6932,6,1
2015-06-28,2015,2,6,June,East,Ohio,Troy,Office Supplies,Paper,15.5520,5.4432,3,1
2015-06-28,2015,2,6,June,South,Georgia,Smyrna,Office Supplies,Art,140.7500,42.2250,5,1
2015-06-28,2015,2,6,June,South,Georgia,Smyrna,Office Supplies,Binders,119.5600,54.9976,2,1
2015-06-28,2015,2,6,June,West,Arizona,Gilbert,Furniture,Furnishings,621.7600,46.6320,4,1
2015-06-28,2015,2,6,June,West,Arizona,Gilbert,Office Supplies,Labels,5.9040,1.9926,2,1
2015-06-29,2015,2,6,June,Central,Nebraska,Omaha,Technology,Phones,269.9800,72.8946,2,1
2015-06-29,2015,2,6,June,East,New York,New York City,Furniture,Chairs,117.8820,1.3098,1,1
2015-06-29,2015,2,6,June,East,New York,New York City,Office Supplies,Paper,24.9600,11.2320,4,1
2015-06-29,2015,2,6,June,East,Pennsylvania,Lancaster,Furniture,Furnishings,20.1040,1.7591,1,1
2015-07-02,2015,3,7,July,Central,Illinois,Carol Stream,Furniture,Chairs,790.5380,-98.6342,8,1
2015-07-02,2015,3,7,July,Central,Illinois,Carol Stream,Office Supplies,Paper,11.1680,3.7692,2,1
2015-07-02,2015,3,7,July,Central,Illinois,Carol Stream,Office Supplies,Storage,504.1040,54.9967,8,1
2015-07-02,2015,3,7,July,Central,Texas,Houston,Office Supplies,Appliances,32.7840,-85.2384,4,1
2015-07-02,2015,3,7,July,East,New York,New York City,Office Supplies,Paper,19.4400,9.3312,3,1
2015-07-02,2015,3,7,July,South,Florida,Hollywood,Office Supplies,Paper,27.5040,9.6714,6,1
2015-07-02,2015,3,7,July,South,North Carolina,Raleigh,Furniture,Furnishings,159.8400,45.9540,10,1
2015-07-02,2015,3,7,July,South,North Carolina,Raleigh,Office Supplies,Binders,2.8920,-2.3136,2,1
2015-07-02,2015,3,7,July,South,North Carolina,Raleigh,Office Supplies,Paper,9.3920,3.2872,2,1
2015-07-02,2015,3,7,July,South,North Carolina,Raleigh,Technology,Phones,74.2400,8.3520,1,1
2015-07-03,2015,3,7,July,East,Pennsylvania,Philadelphia,Furniture,Furnishings,451.3520,27.0964,11,1
2015-07-03,2015,3,7,July,East,Pennsylvania,Philadelphia,Office Supplies,Paper,6.7200,2.4360,2,1
2015-07-03,2015,3,7,July,South,Kentucky,Richmond,Furniture,Chairs,70.9800,4.9686,1,1
2015-07-03,2015,3,7,July,South,Kentucky,Richmond,Office Supplies,Labels,294.9300,144.5157,3,1
2015-07-04,2015,3,7,July,Central,Wisconsin,Milwaukee,Technology,Phones,1099.9600,285.9896,4,1
2015-07-04,2015,3,7,July,East,New York,New York City,Office Supplies,Art,15.4800,4.4892,3,1
2015-07-04,2015,3,7,July,West,California,San Diego,Office Supplies,Binders,22.8480,7.4256,2,1
2015-07-05,2015,3,7,July,Central,Michigan,Sterling Heights,Office Supplies,Binders,19.0000,8.9300,5,1
2015-07-05,2015,3,7,July,East,Pennsylvania,Philadelphia,Office Supplies,Storage,38.9760,-2.4360,3,1
2015-07-05,2015,3,7,July,East,Pennsylvania,Philadelphia,Technology,Accessories,34.8000,2.1750,3,1
2015-07-05,2015,3,7,July,South,North Carolina,Charlotte,Furniture,Furnishings,4.9280,0.7392,2,1
2015-07-05,2015,3,7,July,South,North Carolina,Charlotte,Office Supplies,Labels,11.7840,4.2717,3,1
2015-07-05,2015,3,7,July,South,North Carolina,Fayetteville,Furniture,Furnishings,4.9280,0.7392,2,1
2015-07-05,2015,3,7,July,South,North Carolina,Fayetteville,Office Supplies,Binders,7.2300,-5.7840,5,1
2015-07-06,2015,3,7,July,East,Massachusetts,Holyoke,Furniture,Bookcases,301.9600,60.3920,2,1
2015-07-06,2015,3,7,July,East,New Jersey,Vineland,Office Supplies,Art,11.1200,2.8912,4,1
2015-07-06,2015,3,7,July,East,New York,New York City,Furniture,Furnishings,169.7800,70.5870,5,1
2015-07-06,2015,3,7,July,East,New York,New York City,Office Supplies,Storage,601.6500,156.4290,5,1
2015-07-06,2015,3,7,July,East,New York,New York City,Technology,Phones,124.9500,2.4990,5,1
2015-07-06,2015,3,7,July,West,California,Pasadena,Furniture,Chairs,170.3520,-17.0352,3,1
2015-07-08,2015,3,7,July,Central,Texas,Houston,Office Supplies,Paper,21.1200,6.6000,5,1
2015-07-09,2015,3,7,July,Central,Texas,Dallas,Office Supplies,Appliances,48.6320,-121.5800,2,1
2015-07-09,2015,3,7,July,East,Maryland,Clinton,Furniture,Furnishings,181.9600,20.0156,2,1
2015-07-09,2015,3,7,July,East,Maryland,Clinton,Office Supplies,Art,79.3600,32.5376,4,1
2015-07-09,2015,3,7,July,East,Maryland,Clinton,Office Supplies,Binders,281.1300,133.9938,18,1
2015-07-09,2015,3,7,July,East,Maryland,Clinton,Office Supplies,Fasteners,15.8000,5.0560,4,1
2015-07-09,2015,3,7,July,East,Maryland,Clinton,Office Supplies,Labels,12.3900,5.6994,3,1
2015-07-09,2015,3,7,July,East,Maryland,Clinton,Office Supplies,Storage,98.2100,28.4809,7,1
2015-07-09,2015,3,7,July,East,Maryland,Clinton,Technology,Machines,464.9700,209.2365,3,1
2015-07-09,2015,3,7,July,East,Massachusetts,Franklin,Office Supplies,Binders,122.9400,59.0112,3,1
2015-07-09,2015,3,7,July,East,Massachusetts,Franklin,Office Supplies,Paper,6.5800,3.0268,2,1
2015-07-09,2015,3,7,July,East,Pennsylvania,Philadelphia,Technology,Phones,269.9820,40.4973,3,1
2015-07-09,2015,3,7,July,South,Tennessee,Nashville,Office Supplies,Art,5.1600,0.8385,3,1
2015-07-10,2015,3,7,July,West,Arizona,Tempe,Office Supplies,Binders,3.3660,-2.2440,3,1
2015-07-10,2015,3,7,July,West,California,San Bernardino,Office Supplies,Binders,39.9200,12.9740,2,1
2015-07-11,2015,3,7,July,East,Delaware,Wilmington,Furniture,Tables,199.8360,-37.1124,4,1
2015-07-11,2015,3,7,July,East,Delaware,Wilmington,Office Supplies,Binders,221.0600,103.8982,7,1
2015-07-11,2015,3,7,July,East,Delaware,Wilmington,Technology,Phones,716.0000,193.3200,2,1
2015-07-11,2015,3,7,July,East,Pennsylvania,Philadelphia,Furniture,Chairs,341.4880,-73.1760,8,1
2015-07-11,2015,3,7,July,East,Pennsylvania,Philadelphia,Furniture,Furnishings,315.1440,39.7098,13,1
2015-07-11,2015,3,7,July,East,Pennsylvania,Philadelphia,Office Supplies,Art,11.1200,0.8340,5,1
2015-07-11,2015,3,7,July,East,Pennsylvania,Philadelphia,Office Supplies,Binders,8.9820,-6.7536,7,1
2015-07-11,2015,3,7,July,West,Washington,Seattle,Office Supplies,Binders,98.3520,34.4232,3,1
2015-07-11,2015,3,7,July,West,Washington,Seattle,Office Supplies,Paper,29.9700,13.4865,3,1
2015-07-12,2015,3,7,July,Central,Illinois,Chicago,Furniture,Chairs,383.6070,-5.4801,9,1
2015-07-12,2015,3,7,July,Central,Illinois,Chicago,Furniture,Furnishings,7.7600,-2.1340,1,1
2015-07-12,2015,3,7,July,Central,Illinois,Chicago,Office Supplies,Art,6.9120,0.6912,3,1
2015-07-12,2015,3,7,July,Central,Illinois,Chicago,Office Supplies,Binders,1.9280,-2.9884,2,1
2015-07-12,2015,3,7,July,Central,Illinois,Chicago,Technology,Phones,1345.1920,119.8960,13,1
2015-07-12,2015,3,7,July,Central,Texas,Amarillo,Technology,Phones,307.1680,30.7168,4,1
2015-07-13,2015,3,7,July,Central,Texas,Houston,Office Supplies,Binders,41.5680,-66.5088,6,1
2015-07-13,2015,3,7,July,East,New York,New York City,Furniture,Chairs,1931.0400,321.8400,9,1
2015-07-13,2015,3,7,July,East,New York,New York City,Office Supplies,Binders,11.8080,4.2804,2,1
2015-07-13,2015,3,7,July,East,New York,New York City,Office Supplies,Paper,9.9600,4.6812,2,1
2015-07-13,2015,3,7,July,South,Georgia,Macon,Office Supplies,Paper,38.8800,18.6624,6,1
2015-07-14,2015,3,7,July,West,Arizona,Mesa,Furniture,Bookcases,127.7640,-191.6460,6,1
2015-07-14,2015,3,7,July,West,Arizona,Mesa,Furniture,Chairs,441.9200,49.7160,2,1
2015-07-14,2015,3,7,July,West,Arizona,Mesa,Office Supplies,Paper,18.4960,6.7048,4,1
2015-07-14,2015,3,7,July,West,Arizona,Mesa,Office Supplies,Storage,272.7360,-64.7748,3,1
2015-07-16,2015,3,7,July,East,Maryland,Baltimore,Furniture,Chairs,150.9800,43.7842,1,1
2015-07-16,2015,3,7,July,East,Maryland,Baltimore,Office Supplies,Envelopes,137.2500,63.1350,9,1
2015-07-16,2015,3,7,July,East,Maryland,Baltimore,Office Supplies,Fasteners,11.5200,5.4144,4,1
2015-07-16,2015,3,7,July,East,New York,New York City,Office Supplies,Paper,80.8800,39.6312,3,1
2015-07-16,2015,3,7,July,East,New York,New York City,Technology,Accessories,599.9000,191.9680,10,1
2015-07-16,2015,3,7,July,West,California,San Francisco,Furniture,Chairs,2048.8560,-140.3973,9,1
2015-07-17,2015,3,7,July,Central,Texas,Houston,Office Supplies,Fasteners,14.4320,3.4276,4,1
2015-07-17,2015,3,7,July,Central,Texas,Houston,Office Supplies,Labels,6.2640,2.0358,3,1
2015-07-17,2015,3,7,July,South,Florida,Port Saint Lucie,Furniture,Bookcases,231.9200,5.7980,5,1
2015-07-17,2015,3,7,July,West,California,Bakersfield,Furniture,Bookcases,195.4660,-13.7976,2,1
2015-07-18,2015,3,7,July,East,New York,New York City,Furniture,Furnishings,7.3800,2.1402,1,1
2015-07-18,2015,3,7,July,East,New York,New York City,Office Supplies,Art,5.7600,1.6128,2,1
2015-07-18,2015,3,7,July,East,New York,New York City,Office Supplies,Binders,3.3280,1.2064,2,1
2015-07-18,2015,3,7,July,East,New York,New York City,Technology,Phones,135.9900,36.7173,1,1
2015-07-18,2015,3,7,July,West,California,San Diego,Technology,Accessories,519.9600,176.7864,4,1
2015-07-19,2015,3,7,July,West,Arizona,Phoenix,Office Supplies,Binders,2.0250,-1.3500,1,1
2015-07-20,2015,3,7,July,Central,Illinois,Highland Park,Furniture,Bookcases,1298.3740,-178.6776,9,1
2015-07-20,2015,3,7,July,Central,Illinois,Highland Park,Office Supplies,Binders,2.8800,-4.4640,5,1
2015-07-20,2015,3,7,July,Central,Illinois,Highland Park,Technology,Phones,153.5840,13.4386,2,1
2015-07-20,2015,3,7,July,Central,Indiana,South Bend,Office Supplies,Envelopes,106.7500,49.1050,7,1
2015-07-20,2015,3,7,July,Central,Indiana,South Bend,Office Supplies,Paper,124.2200,57.8554,7,1
2015-07-20,2015,3,7,July,Central,Indiana,South Bend,Office Supplies,Storage,176.1600,47.9108,6,1
2015-07-20,2015,3,7,July,Central,Indiana,South Bend,Technology,Accessories,831.2000,124.6800,5,1
2015-07-23,2015,3,7,July,East,New York,New York City,Furniture,Furnishings,128.8200,50.2398,3,1
2015-07-23,2015,3,7,July,East,New York,New York City,Office Supplies,Appliances,68.9400,20.6820,3,1
2015-07-23,2015,3,7,July,East,New York,Rochester,Office Supplies,Binders,10.5120,3.6792,3,1
2015-07-24,2015,3,7,July,South,Kentucky,Louisville,Furniture,Furnishings,20.9400,6.0726,3,1
2015-07-24,2015,3,7,July,South,Kentucky,Louisville,Office Supplies,Binders,225.1500,103.5690,15,1
2015-07-24,2015,3,7,July,South,Kentucky,Louisville,Technology,Accessories,279.8600,64.3678,14,1
2015-07-25,2015,3,7,July,East,Pennsylvania,Philadelphia,Office Supplies,Binders,25.1760,-18.4624,4,1
2015-07-25,2015,3,7,July,South,Alabama,Montgomery,Furniture,Tables,358.5800,39.4438,2,1
2015-07-25,2015,3,7,July,South,Alabama,Montgomery,Office Supplies,Envelopes,98.4600,49.2300,9,1
2015-07-25,2015,3,7,July,West,California,Los Angeles,Technology,Phones,623.9600,38.9975,5,1
2015-07-25,2015,3,7,July,West,Washington,Seattle,Furniture,Bookcases,704.9000,56.3920,5,1
2015-07-25,2015,3,7,July,West,Washington,Seattle,Furniture,Chairs,561.5680,28.0784,2,1
2015-07-25,2015,3,7,July,West,Washington,Seattle,Office Supplies,Fasteners,9.4200,0.4710,2,1
2015-07-25,2015,3,7,July,West,Washington,Seattle,Office Supplies,Paper,12.9600,6.2208,2,1
2015-07-26,2015,3,7,July,East,Pennsylvania,Philadelphia,Office Supplies,Paper,10.3680,3.6288,2,1
2015-07-26,2015,3,7,July,West,Arizona,Glendale,Furniture,Chairs,266.3520,13.3176,3,1
2015-07-26,2015,3,7,July,West,Arizona,Mesa,Furniture,Tables,393.1650,-204.4458,3,1
2015-07-26,2015,3,7,July,West,California,Oxnard,Office Supplies,Art,99.2000,25.7920,5,1
2015-07-26,2015,3,7,July,West,California,Oxnard,Office Supplies,Binders,32.2800,11.4729,9,1
2015-07-26,2015,3,7,July,West,California,San Francisco,Office Supplies,Envelopes,167.8600,78.8942,2,1
2015-07-27,2015,3,7,July,South,Kentucky,Louisville,Technology,Phones,29.9700,0.2997,3,1
2015-07-30,2015,3,7,July,Central,Minnesota,Lakeville,Furniture,Chairs,155.8800,38.9700,6,1
2015-07-30,2015,3,7,July,Central,Texas,Houston,Office Supplies,Storage,61.7920,6.1792,4,1
2015-07-30,2015,3,7,July,West,California,San Francisco,Furniture,Furnishings,5.2800,2.3232,3,1
2015-07-30,2015,3,7,July,West,California,San Francisco,Office Supplies,Binders,10.9200,4.0950,3,1
2015-07-30,2015,3,7,July,West,California,San Francisco,Technology,Accessories,209.9300,92.3692,7,1
2015-07-31,2015,3,7,July,Central,Missouri,Saint Louis,Office Supplies,Supplies,52.5900,15.7770,3,1
2015-07-31,2015,3,7,July,East,New York,New York City,Furniture,Tables,1090.7820,-290.8752,7,1
2015-07-31,2015,3,7,July,East,New York,New York City,Office Supplies,Paper,19.4400,9.3312,3,1
2015-07-31,2015,3,7,July,East,New York,New York City,Technology,Accessories,2309.6500,762.1845,7,1
2015-07-31,2015,3,7,July,South,Mississippi,Hattiesburg,Technology,Accessories,239.7000,105.4680,6,1
2015-08-01,2015,3,8,August,West,California,Los Angeles,Furniture,Tables,1004.9760,-175.8708,6,1
2015-08-01,2015,3,8,August,West,California,Los Angeles,Office Supplies,Art,6.7200,3.3600,4,1
2015-08-02,2015,3,8,August,East,Rhode Island,Providence,Furniture,Chairs,110.9800,15.5372,1,1
2015-08-02,2015,3,8,August,East,Rhode Island,Providence,Office Supplies,Paper,8.4000,4.1160,2,1
2015-08-02,2015,3,8,August,East,Rhode Island,Providence,Technology,Accessories,199.9800,83.9916,2,1
2015-08-02,2015,3,8,August,East,Rhode Island,Providence,Technology,Phones,128.8500,3.8655,3,1
2015-08-02,2015,3,8,August,West,Oregon,Springfield,Furniture,Tables,277.5000,-188.7000,4,1
2015-08-02,2015,3,8,August,West,Washington,Seattle,Office Supplies,Binders,6.3680,2.1492,2,1
2015-08-02,2015,3,8,August,West,Washington,Seattle,Technology,Machines,558.4000,41.8800,2,1
2015-08-05,2015,3,8,August,Central,Texas,Dallas,Furniture,Furnishings,14.7600,-11.4390,5,1
2015-08-05,2015,3,8,August,Central,Texas,Dallas,Office Supplies,Binders,1.3620,-2.1792,1,1
2015-08-05,2015,3,8,August,Central,Texas,Dallas,Office Supplies,Storage,33.4880,-1.2558,7,1
2015-08-05,2015,3,8,August,Central,Texas,Dallas,Office Supplies,Supplies,23.0400,-4.8960,3,1
2015-08-06,2015,3,8,August,Central,Texas,Houston,Furniture,Bookcases,369.1992,-114.0174,3,1
2015-08-06,2015,3,8,August,Central,Texas,Houston,Office Supplies,Binders,6.2300,-9.6565,5,1
2015-08-06,2015,3,8,August,Central,Texas,Houston,Office Supplies,Labels,35.5200,13.3200,3,1
2015-08-06,2015,3,8,August,Central,Texas,Houston,Office Supplies,Paper,83.9200,29.0034,5,2
2015-08-07,2015,3,8,August,Central,Missouri,Kirkwood,Furniture,Furnishings,212.9400,34.0704,3,1
2015-08-07,2015,3,8,August,Central,Missouri,Kirkwood,Office Supplies,Binders,28.4000,13.0640,4,1
2015-08-07,2015,3,8,August,East,Maryland,Baltimore,Office Supplies,Appliances,77.5800,20.1708,9,1
2015-08-07,2015,3,8,August,East,Pennsylvania,Philadelphia,Office Supplies,Art,106.8000,10.6800,10,1
2015-08-07,2015,3,8,August,South,Virginia,Springfield,Office Supplies,Labels,25.0600,11.7782,2,1
2015-08-07,2015,3,8,August,South,Virginia,Springfield,Technology,Phones,494.9700,148.4910,3,1
2015-08-07,2015,3,8,August,West,California,Bakersfield,Office Supplies,Binders,19.1520,6.4638,3,1
2015-08-07,2015,3,8,August,West,Idaho,Boise,Office Supplies,Binders,3.3040,1.1151,1,1
2015-08-08,2015,3,8,August,East,Massachusetts,Lawrence,Office Supplies,Appliances,113.9200,33.0368,2,1
2015-08-08,2015,3,8,August,East,Massachusetts,Lawrence,Office Supplies,Art,39.6600,11.8980,2,1
2015-08-08,2015,3,8,August,East,Massachusetts,Lawrence,Office Supplies,Binders,447.8600,210.4942,7,1
2015-08-08,2015,3,8,August,East,New York,Utica,Technology,Accessories,79.9900,28.7964,1,1
2015-08-08,2015,3,8,August,West,California,San Francisco,Furniture,Chairs,144.7840,10.8588,1,1
2015-08-08,2015,3,8,August,West,California,San Francisco,Office Supplies,Binders,13.8880,4.9602,4,1
2015-08-09,2015,3,8,August,Central,Michigan,Detroit,Furniture,Tables,622.4500,136.9390,5,1
2015-08-09,2015,3,8,August,Central,Michigan,Detroit,Office Supplies,Art,2.2000,0.9680,1,1
2015-08-09,2015,3,8,August,Central,Michigan,Detroit,Office Supplies,Storage,21.9800,0.2198,1,1
2015-08-09,2015,3,8,August,Central,Wisconsin,Milwaukee,Furniture,Bookcases,687.4000,48.1180,5,1
2015-08-09,2015,3,8,August,East,New York,New York City,Furniture,Furnishings,63.2200,25.7112,8,2
2015-08-09,2015,3,8,August,East,New York,New York City,Furniture,Tables,382.8060,-153.1224,9,1
2015-08-09,2015,3,8,August,East,New York,New York City,Office Supplies,Binders,1217.5680,456.5880,2,1
2015-08-09,2015,3,8,August,East,New York,New York City,Office Supplies,Fasteners,10.6500,5.0055,3,1
2015-08-09,2015,3,8,August,East,New York,New York City,Office Supplies,Paper,287.8200,138.1536,6,2
